date,usd_mxn,udi,cetes_28d_carry,tiie_28d_carry,policy_rate_carry
2018-05-29,19.7499,6.00807,103.07627877550946,103.23160725392908,103.1038232353535
2018-05-30,19.7322,6.006976,103.09769573565504,103.25414242703815,103.12530319852753
2018-05-31,19.9759,6.005882,103.119117145769,103.27668624813472,103.14678763669389
2018-06-01,19.8662,6.004789,103.14054300677596,103.2992206473147,103.16827655078487
2018-06-04,19.9934,6.001509,103.20484730440371,103.3668102903097,103.23277015793133
2018-06-05,20.3863,6.000416,103.22629097823253,103.38935832432439,103.25427698504757
2018-06-06,20.3129,5.999324,103.24782512948936,103.41191615915477,103.2757882927528
2018-06-07,20.46,5.998231,103.26936377300942,103.4345059177291,103.29730408198046
2018-06-08,20.5281,5.997139,103.29090690972984,103.45712618221907,103.3188243536642
2018-06-11,20.4722,5.995978,103.35556328846751,103.52499164812315,103.38341207279143
2018-06-12,20.596,5.997,103.37712440736462,103.54762940053294,103.40495028363992
2018-06-13,20.6259,5.998023,103.39900589869751,103.57029482607952,103.42649298161568
2018-06-14,20.6953,5.999045,103.42089202161273,103.59296176049273,103.44804016765352
2018-06-15,20.716,6.000068,103.44278277709064,103.61566876219419,103.46959184268844
2018-06-18,20.6968,6.003138,103.5084828487071,103.68383950353277,103.53427381112886
2018-06-19,20.5531,6.004162,103.53039214424342,103.70659321012248,103.55584345150616
2018-06-20,20.3937,6.005185,103.55256490322763,103.72934384400794,103.57741758555856
2018-06-21,20.3689,6.006209,103.57474241087775,103.75210667224037,103.59899621422221
2018-06-22,20.1264,6.007233,103.59692466821073,103.77491772569346,103.62129877590722
2018-06-25,20.0908,6.010307,103.66349994848039,103.844722003318,103.68823527257238
2018-06-26,19.8754,6.010844,103.68570121471934,103.86802937425652,103.71055704544357
2018-06-27,20.0553,6.011381,103.70787843414581,103.89137082863536,103.7328836236964
2018-06-28,19.8633,6.011918,103.73006039703311,103.91474638707179,103.75521500836538
2018-06-29,19.6912,6.012456,103.75224710439583,103.93813586457108,103.77755120048522
2018-07-02,20.1453,6.014068,103.81883570348532,104.00831335923178,103.84458863190045
2018-07-03,19.5974,6.014606,103.84104139889968,104.0317152297376,103.86694406417536
2018-07-04,19.4284,6.015143,103.86330953333301,104.05514548382324,103.88930430907806
2018-07-05,19.2513,6.015681,103.88558244304404,104.0785807258807,103.9116693676446
2018-07-06,19.0719,6.016218,103.90786012905684,104.10202240243902,103.93403924091125
2018-07-09,19.1563,6.017832,103.97472185514933,104.17236609694727,104.00117775927794
2018-07-10,19.0559,6.01837,103.99701865661383,104.19582658189535,104.02356690171221
2018-07-11,18.9632,6.019358,104.01937801562502,104.21927787869755,104.04596086403133
2018-07-12,18.8241,6.020347,104.04174218189839,104.24275616601967,104.06835964727289
2018-07-13,18.8854,6.021337,104.0641111564675,104.26622526431761,104.09076325247473
2018-07-16,18.836,6.024305,104.13124694028828,104.33666426681036,104.15800301022367
2018-07-17,18.8763,6.025295,104.15363515838045,104.36015943448291,104.18042591364947
2018-07-18,18.91,6.026285,104.17602818993952,104.38366945928885,104.2028536442281
2018-07-19,19.079,6.027275,104.19842603600036,104.40718478038093,104.22528620299873
2018-07-20,19.0694,6.028266,104.2208286975981,104.43069089795442,104.24772359100076
2018-07-23,19.0761,6.031238,104.28806558596729,104.50128541132501,104.31506474079264
2018-07-24,18.8506,6.032229,104.31048752006826,104.52481793967425,104.3375214561188
2018-07-25,18.7709,6.03322,104.33285632461424,104.54834328237858,104.3599830058767
2018-07-26,18.6234,6.034431,104.35522992602608,104.5718100292645,104.38244939110713
2018-07-27,18.5515,6.035642,104.37760832533245,104.59532416265857,104.40492061285104
2018-07-30,18.5413,6.039277,104.44477232090863,104.6659418930746,104.47236330757677
2018-07-31,18.6457,6.040489,104.46716992208411,104.68950626693695,104.49485388578881
2018-08-01,18.5899,6.041702,104.48963036361735,104.713061405847,104.51734930572255
2018-08-02,18.6349,6.042915,104.51209563414554,104.7366218446633,104.53984956842031
2018-08-03,18.5725,6.044128,104.5345657347069,104.76021667808442,104.5623546749246
2018-08-06,18.5433,6.047768,104.6020050269756,104.83098940573446,104.62989906770561
2018-08-07,18.4631,6.048982,104.62449445805642,104.85459821814021,104.65242355986601
2018-08-08,18.4542,6.050196,104.6469887243649,104.87821234744726,104.67495290104904
2018-08-09,18.6511,6.05141,104.66948782694065,104.90181052788216,104.69748709229859
2018-08-10,18.9273,6.052625,104.69199176682345,104.9254253824016,104.72002613465872
2018-08-13,19.1801,6.054819,104.75953262071549,104.9962965983039,104.78767237884735
2018-08-14,18.9973,6.055551,104.78205592022896,105.0199353478575,104.81023083609556
2018-08-15,19.2339,6.056282,104.80458406225182,105.04356483331077,104.83279414967832
2018-08-16,19.01,6.057014,104.82711704782521,105.06721422478226,104.85536232064109
2018-08-17,19.0615,6.057746,104.84965487799049,105.09088353332012,104.87793535002956
2018-08-20,19.0305,6.059942,104.91729744645475,105.16192345675424,104.94568359920935
2018-08-21,18.8784,6.060674,104.93985466540575,105.18560358498506,104.96827607276195
2018-08-22,18.8176,6.061406,104.9623292842799,105.20929225945909,104.99087340997207
2018-08-23,18.8672,6.062138,104.9848087164683,105.2329935750209,105.01347561188669
2018-08-24,18.8339,6.062871,105.00729296300173,105.25668970666302,105.03608267955313
2018-08-27,18.6697,6.066199,105.07477459898425,105.32785926336933,105.10393308753929
2018-08-28,18.9354,6.067498,105.09727811321086,105.35158728944229,105.12655962869009
2018-08-29,19.0659,6.068796,105.11981564062847,105.37530398024424,105.14919104083238
2018-08-30,19.1258,6.070095,105.14235800109364,105.39904269455758,105.17182732501477
2018-08-31,19.1792,6.071394,105.16490519564276,105.42276860461837,105.19446848228613
2018-09-03,19.2137,6.075294,105.2325757941615,105.49402057271516,105.26242120312574
2018-09-04,19.3609,6.076594,105.25514233541516,105.51776200204506,105.28508186324585
2018-09-05,19.4433,6.077894,105.27765524085912,105.54149998123678,105.30774740170253
2018-09-06,19.3546,6.079195,105.30017296156342,105.56526880654506,105.33041781954596
2018-09-07,19.2394,6.080496,105.32269549855799,105.58903272150084,105.35309311782655
2018-09-10,19.2989,6.084401,105.39029201758588,105.66033456069461,105.42114830579898
2018-09-11,19.268,6.085604,105.4128338300452,105.68415186760924,105.44384313633704
2018-09-12,19.0511,6.086808,105.43538046394775,105.70797483684274,105.46654285256778
2018-09-13,18.8775,6.088011,105.45793192032478,105.73179113720674,105.48924745554298
2018-09-14,18.8689,6.089215,105.48048820020774,105.75563806159948,105.51195694631465
2018-09-17,18.8399,6.092827,105.54818599121039,105.82721551895358,105.58011475593202
2018-09-18,18.7694,6.094032,105.57076157543631,105.8510751465858,105.60284380841418
2018-09-19,18.7672,6.095237,105.59331266311727,105.87495044464663,105.62557775395626
2018-09-20,18.8296,6.096442,105.61586856796113,105.8988384803407,105.64831659361163
2018-09-21,18.8539,6.097647,105.6384292909969,105.92273249409969,105.67106032843385
2018-09-24,18.8516,6.101265,105.70614037954886,105.99442304419127,105.73932091444111
2018-09-25,18.987,6.102471,105.7287203856466,106.01833067516677,105.76208424047131
2018-09-26,18.8986,6.103376,105.75118773872853,106.04224369864129,105.78485246693974
2018-09-27,18.812,6.10428,105.77365986612301,106.06616947987577,105.80762559490138
2018-09-28,18.7231,6.105185,105.79613676884456,106.09007856224602,105.83040362541138
2018-10-01,18.6531,6.1079,105.86359613912029,106.16188237538697,105.89876714278692
2018-10-02,18.7503,6.108806,105.88609215329984,106.1858130330391,105.92156479404682
2018-10-03,18.8014,6.109711,105.90865177348918,106.2097343370307,105.94436735313441
2018-10-04,19.1328,6.110617,105.9312162001309,106.23367578131248,105.96717482110627
2018-10-05,18.9444,6.111523,105.9537854342491,106.25761524505626,105.98998719901915
2018-10-08,18.9234,6.114241,106.02152199170607,106.32946600930049,106.05845380297505
2018-10-09,19.0,6.115147,106.04411046597487,106.35342558230792,106.08128583122429
2018-10-10,19.1183,6.116054,106.06679212293564,106.37739114505816,106.10412277470185
2018-10-11,19.0217,6.116478,106.08947863125083,106.40138367915269,106.12696463446585
2018-10-12,18.9202,6.116902,106.11216999195807,106.42536950662796,106.14981141157465
2018-10-15,18.8096,6.118175,106.18027319881197,106.49734169080183,106.218381257557
2018-10-16,18.7693,6.118599,106.20298397946839,106.52136275787207,106.24124771463327
2018-10-17,18.8012,6.119024,106.22555211356402,106.54537444839374,106.26411909434962
2018-10-18,19.1018,6.119448,106.24812504338814,106.56939155155065,106.28699539776576
2018-10-19,19.2183,6.119873,106.27070276995984,106.59341406856288,106.30987662594167
2018-10-22,19.3669,6.121146,106.33846474035468,106.66547501306727,106.37854986963103
2018-10-23,19.4169,6.121571,106.36106166411201,106.689500226142,106.40145080745017
2018-10-24,19.4623,6.121996,106.3838702028911,106.71354981765131,106.42435667533235
2018-10-25,19.4383,6.12242,106.40668363283463,106.73759741967619,106.44726747433883
2018-10-26,19.479,6.123941,106.42950195499145,106.76169491476031,106.47018320553123
2018-10-29,19.8022,6.128505,106.49798628523402,106.8339666420469,106.53896000284284
2018-10-30,20.0258,6.130027,106.5208241867374,106.85812298894872,106.561895473399
2018-10-31,20.3177,6.13155,106.54378534217321,106.88232605697759,106.5848358814523
2018-11-01,20.1329,6.133073,106.56675144701364,106.90657498470178,106.60778122806566
2018-11-05,19.9636,6.139168,106.65866538176243,107.00368396716343,106.69961202138647
2018-11-06,19.8609,6.140693,106.68165624963362,107.02795329438455,106.72258207675218
2018-11-07,19.8245,6.142218,106.70450390434706,107.05222782879147,106.74555707706037
2018-11-08,20.0438,6.143744,106.72735645226659,107.0765376055276,106.76853702337556
2018-11-09,20.3614,6.14527,106.75021389444011,107.10087521022085,106.79152191676253
2018-11-12,20.3179,6.147903,106.81881559696775,107.17397658035772,106.86050629000519
2018-11-13,20.5158,6.148457,106.84169262664143,107.19835866002975,106.88351098233152
2018-11-14,20.3979,6.14901,106.86481198179591,107.22273973561411,106.90652062705688
2018-11-15,20.3371,6.149564,106.88793633972197,107.24713975924567,106.92953522524742
2018-11-16,20.155,6.150117,106.91106570150215,107.27158316984915,106.95329734418635
2018-11-20,20.4123,6.152333,107.00363320882313,107.37075673915786,107.04839863638651
2018-11-21,20.2023,6.152887,107.02723345459195,107.39556117347722,107.0721871694168
2018-11-22,20.2984,6.153441,107.05083890552609,107.42035373709511,107.09598098878776
2018-11-23,20.3935,6.153995,107.07444956277357,107.44516724202865,107.11978009567416
2018-11-26,20.5304,6.157614,107.14531278388017,107.51967977600465,107.19120915317714
2018-11-27,20.4977,6.160127,107.16894427786639,107.54452876866398,107.21502942187784
2018-11-28,20.4108,6.16264,107.19267029136346,107.56942831442196,107.23885498397159
2018-11-29,20.2217,6.165154,107.21640155753629,107.59436350551317,107.26268584063467
2018-11-30,20.3455,6.16767,107.24013807754777,107.61927847474901,107.28652199304369
2018-12-03,20.2346,6.175222,107.31137917224684,107.69402660075194,107.35806223651593
2018-12-04,20.5123,6.177741,107.33513671924693,107.71894580190707,107.3819195836796
2018-12-05,20.5672,6.180262,107.35883989527241,107.74391206135101,107.40578223247597
2018-12-06,20.4705,6.182783,107.3825483057493,107.76887273431188,107.42965018408317
2018-12-07,20.2609,6.185306,107.40626195183347,107.79382422192967,107.45352343967963
2018-12-10,20.3621,6.192879,107.47743431529315,107.86882299308577,107.52517504219242
2018-12-11,20.2889,6.194256,107.50122862505684,107.89381589973766,107.54906952553512
2018-12-13,20.2566,6.197009,107.54883304913785,107.94390242406718,107.59687442305604
2018-12-14,20.3337,6.198386,107.5726431657879,107.9689394125461,107.62078483959448
2018-12-17,20.1126,6.20252,107.64410514817793,108.04408522651327,107.6925479744885
2018-12-18,20.1277,6.203898,107.66793635701212,108.06915295489812,107.71647965181617
2018-12-19,20.0293,6.205277,107.69186256509144,108.09426402335554,107.74041664729435
2018-12-20,19.9082,6.206656,107.7157940901059,108.11939593974098,107.76435896210485
2018-12-21,19.9275,6.208036,107.73973093323703,108.14457484473377,107.78905496103368
2018-12-24,19.8473,6.212176,107.81157338314979,108.22171377833176,107.86317692000686
2018-12-26,19.8823,6.215733,107.8605134111057,108.27332064356983,107.91261987411795
2018-12-27,19.6829,6.217911,107.88499175539927,108.29911074702869,107.93734984950578
2018-12-28,19.6566,6.22009,107.9094756549171,108.32494971152948,107.96208549217963
2018-12-31,19.6512,6.226631,107.98296069742477,108.40256140114283,108.03632643690635
2019-01-02,19.5878,6.230995,108.03131848038292,108.45429787717711,108.08584876030605
2019-01-03,19.6073,6.233178,108.05550549224267,108.48020278874895,108.11061843398029
2019-01-04,19.4902,6.235362,108.07969791930564,108.506098821158,108.13539378403809
2019-01-07,19.3208,6.241919,108.15230770383926,108.58378963850784,108.20975390552263
2019-01-08,19.3479,6.244106,108.17652180384184,108.60969139666116,108.23455197412599
2019-01-09,19.2456,6.246294,108.20056103090934,108.63559360128492,108.25935572562007
2019-01-10,19.1714,6.248483,108.22460560002732,108.66150017270344,108.28416516130719
2019-01-11,19.1236,6.248252,108.24865551238287,108.68741020558213,108.30898028248998
2019-01-14,19.0064,6.247561,108.32083732075017,108.76527615067764,108.38345977204322
2019-01-15,19.0457,6.24733,108.34490861793256,108.7912438603586,108.40829764824097
2019-01-16,18.9908,6.2471,108.36871440202056,108.8172177698303,108.43314121645204
2019-01-17,19.063,6.246869,108.39252541676834,108.84319032382162,108.45799047798081
2019-01-18,19.0844,6.246639,108.41634166332518,108.8691406567902,108.48284543413203
2019-01-21,19.1902,6.245948,108.48782180534691,108.94711410549974,108.55744448337192
2019-01-22,19.1297,6.245717,108.51165899063801,108.97314036053605,108.58232223106603
2019-01-23,19.0771,6.245487,108.53550141348846,108.99915769779713,108.60720567991065
2019-01-24,18.9859,6.245257,108.55934907504906,109.02519517436764,108.6320948312123
2019-01-25,18.928,6.245026,108.58320197647082,109.05122887673646,108.6569896862778
2019-01-28,19.0381,6.246311,108.65479213141766,109.12935546917484,108.73170848712994
2019-01-29,18.9972,6.246739,108.67866600379988,109.15540828397053,108.7566261703249
2019-01-30,19.1623,6.247167,108.7023941792107,109.18145397722495,108.7815495638223
2019-01-31,19.0388,6.247595,108.72612753527318,109.20751134434387,108.80647866893068
2019-02-01,19.1098,6.248023,108.74986607311838,109.23358463767734,108.83141348695898
2019-02-05,19.0824,6.249736,108.84487206495747,109.33784898268983,108.9312099144601
2019-02-06,19.1058,6.250165,108.8687574674384,109.3639260596722,108.95617331673218
2019-02-07,19.08,6.250593,108.89264811143822,109.3900063181506,108.98114243978394
2019-02-08,19.0893,6.251021,108.91654399810713,109.41609279604619,109.00611728492639
2019-02-11,19.2524,6.251907,108.98826312563448,109.49433482693635,109.0810761660126
2019-02-12,19.2592,6.251935,109.01217999448707,109.52041120692633,109.10607391263399
2019-02-13,19.4084,6.251963,109.03604154944142,109.5464785859104,109.13107738790563
2019-02-14,19.3569,6.251991,109.05990832742502,109.57252934710968,109.15608659314037
2019-02-15,19.3625,6.25202,109.08378032958115,109.59857565043991,109.1811015296513
2019-02-18,19.2578,6.252105,109.15542769252097,109.67677455875275,109.25618073997698
2019-02-19,19.1778,6.252133,109.1793206028048,109.70286605410489,109.28121861472991
2019-02-20,19.1835,6.252161,109.20312776021402,109.72891286653814,109.30626222732911
2019-02-21,19.2652,6.252189,109.22694010890616,109.75492776296359,109.33131157908956
2019-02-22,19.1394,6.252218,109.25075765001324,109.78096376595255,109.35636667132644
2019-02-25,19.1185,6.252303,109.32224143914762,109.85906398976624,109.43156640405252
2019-02-26,19.163,6.251822,109.3460797612392,109.8851274423697,109.45664447135346
2019-02-27,19.2201,6.251341,109.37068262918548,109.91118059561336,109.48172828571148
2019-02-28,19.2607,6.250861,109.39529103277704,109.93724328431209,109.50681784844363
2019-03-01,19.2978,6.25038,109.41990497325939,109.96330757240742,109.53191316086723
2019-03-04,19.3039,6.248939,109.49378002851076,110.04152743425396,109.6072336094647
2019-03-05,19.2597,6.248459,109.51841612901715,110.06760880461044,109.63235193383353
2019-03-06,19.3708,6.247978,109.5430577726462,110.09365813869421,109.65747601448506
2019-03-07,19.5225,6.247498,109.56770496064503,110.11973351580863,109.68260585273839
2019-03-08,19.4902,6.247018,109.59205333952515,110.14581353936296,109.70774144991297
2019-03-11,19.4243,6.246627,109.66513094548056,110.22409067559107,109.78318280816337
2019-03-12,19.3049,6.247196,109.68950097457954,110.25017704371763,109.80834145422358
2019-03-13,19.332,6.247766,109.71415064299302,110.27624661683109,109.83350586580684
2019-03-14,19.3233,6.248336,109.73880585073475,110.30233031870796,109.85867604423443
2019-03-15,19.2176,6.248906,109.76346659904954,110.32842172215413,109.8838519908279
2019-03-19,19.0004,6.251186,109.86216502294546,110.43284170785621,109.98461348530269
2019-03-20,18.9098,6.251756,109.88703659641594,110.45895815464644,110.00981829255974
2019-03-21,18.8694,6.252326,109.91191380053431,110.48509243731539,110.03502887591846
2019-03-22,19.1369,6.252896,109.93679663657528,110.51121356839184,110.06024523670253
2019-03-25,19.0151,6.254607,110.01147894898524,110.58962599886708,110.13592899684832
2019-03-26,19.0989,6.25561,110.03638432546954,110.61577983102899,110.16116848057678
2019-03-27,19.3201,6.256613,110.06037837038495,110.64193954116087,110.18641374835359
2019-03-28,19.3793,6.257617,110.08437764733516,110.66809406631353,110.21166480150426
2019-03-29,19.3779,6.25862,110.10838215746104,110.69425446669395,110.23692164135461
2019-04-01,19.2169,6.261632,110.18042709830516,110.77281984472367,110.31272689436645
2019-04-02,19.2279,6.262636,110.20445255254742,110.79900530852586,110.33800689427974
2019-04-03,19.1805,6.26364,110.22833018393383,110.8251544893287,110.36329268752635
2019-04-04,19.1728,6.264645,110.25221298880703,110.85132153969424,110.38858427543391
2019-04-05,19.0805,6.26565,110.27610096828795,110.8774947683911,110.41388165933037
2019-04-08,18.9701,6.268665,110.3477959655899,110.95596834168514,110.48980860023714
2019-04-09,18.9229,6.26967,110.3717046547158,110.98215857337912,110.51512918137469
2019-04-10,18.836,6.270675,110.39549588883027,111.00833957287036,110.54045556514542
2019-04-11,18.8432,6.271168,110.41929225127743,111.03452674853209,110.5657877528791
2019-04-12,18.7719,6.271661,110.4430937431627,111.06072010182133,110.59112574590581
2019-04-15,18.8489,6.27314,110.51452900650531,111.13933724202883,110.6671745700494
2019-04-16,18.9516,6.273633,110.53850451960368,111.16556303841413,110.69253579755505
2019-04-17,18.848,6.274127,110.56248523405641,111.19178730352814,110.71790283700867
2019-04-22,18.8359,6.276593,110.6824668661383,111.3230710144295,110.84482526012363
2019-04-23,18.9578,6.277086,110.7064788124223,111.34934016688138,110.87022719924575
2019-04-24,19.0046,6.27758,110.73031145716665,111.37562325071661,110.89563495964558
2019-04-25,19.0942,6.278073,110.75414923254978,111.40192027287303,110.92104854265719
2019-04-26,18.9414,6.277927,110.77799213967623,111.4282300024939,110.94646794961488
2019-04-29,19.012,6.277491,110.84955166256414,111.50721691671252,111.02276112751268
2019-04-30,19.0099,6.277345,110.87480072710949,111.53354500959564,111.04820384360441
2019-05-02,19.1014,6.277054,110.92531611103765,111.58621984589541,111.09910676899135
2019-05-03,19.0012,6.276909,110.9505824330407,111.61258364014262,111.12456698095924
2019-05-06,18.9781,6.276472,111.02641593493378,111.69177753976828,111.20098263000312
2019-05-07,19.0499,6.276327,111.05170528523007,111.71817247858549,111.22646618852252
2019-05-08,19.0837,6.276181,111.07644513735193,111.74457737897905,111.25195558702406
2019-05-09,19.2623,6.276036,111.10119050096307,111.77099565948106,111.27745082684608
2019-05-10,19.1374,6.27589,111.12594137729133,111.79739938388072,111.30295190932725
2019-05-13,19.1928,6.27663,111.20022709486126,111.87666569679267,111.37949022611645
2019-05-14,19.1427,6.276876,111.22500003434183,111.90309997751721,111.40501469262661
2019-05-15,19.1236,6.277123,111.24987118018285,111.92954485593552,111.43054500849368
2019-05-16,19.071,6.277369,111.27474788748843,111.95599598379277,111.45608117505812
2019-05-17,19.1454,6.277616,111.29963015750218,111.98244558784394,111.48162319366075
2019-05-20,19.0908,6.278356,111.37431035623256,112.0618225619366,111.55828437511008
2019-05-21,19.0309,6.278602,111.39921488952054,112.08830494958787,111.58384981527938
2019-05-22,18.9755,6.278849,111.42406310328616,112.11479079333463,111.60942111419538
2019-05-23,19.0122,6.279096,111.44891685958393,112.14127386406992,111.63499827320074
2019-05-24,19.0658,6.279342,111.4737761596501,112.16776256746724,111.66058129363836
2019-05-27,19.0521,6.277221,111.54838733482622,112.2473036316098,111.73736553697881
2019-05-28,19.1652,6.276037,111.57326882233451,112.2738298520444,111.76297201658105
2019-05-29,19.2395,6.274854,111.59821784494616,112.30036234114067,111.78858436433485
2019-05-30,19.0683,6.273671,111.62317244643648,112.32689985259825,111.81420258158501
2019-05-31,19.6426,6.272488,111.64813262805299,112.35344488316757,111.83982666967663
2019-06-03,19.7609,6.26894,111.72304666613866,112.43312042961084,111.91673417245576
2019-06-04,19.6007,6.267758,111.7480291807404,112.45970274242264,111.94238175737028
2019-06-05,19.5418,6.266576,111.77379330969039,112.48634007256943,111.96803521985635
2019-06-06,19.7084,6.265395,111.79956337870345,112.51294402938277,111.9936945612609
2019-06-07,19.6528,6.264213,111.8253393891491,112.53955302810976,112.01935978293119
2019-06-10,19.204,6.26067,111.90270308278136,112.61938870150163,112.09639074301366
2019-06-11,19.1222,6.260533,111.92850287265878,112.64601067366414,112.12207949922559
2019-06-12,19.1383,6.260396,111.95424642831948,112.67264676160468,112.14777414244416
2019-06-13,19.1645,6.260258,111.97999590499799,112.69928633105401,112.17347467401848
2019-06-14,19.1487,6.260121,112.00575130405612,112.72592875539624,112.19918109529794
2019-06-17,19.1924,6.259708,112.0830530491314,112.80589382443777,112.27633571086604
2019-06-18,19.1011,6.259571,112.10883215133269,112.83255925763964,112.30206570446646
2019-06-19,19.1753,6.259433,112.13449261735843,112.85922785986773,112.32780159452373
2019-06-20,18.9804,6.259296,112.16015895677972,112.88589085244962,112.35354338238915
2019-06-21,19.0661,6.259159,112.18583117094094,112.91255794916009,112.3792910694143
2019-06-24,19.1833,6.258746,112.2628830753122,112.99259327721256,112.45656953896845
2019-06-25,19.2271,6.258609,112.28857880188276,113.01926988688035,112.48234083615446
2019-06-26,19.1442,6.258645,112.3140932622883,113.04593960909193,112.50811803926277
2019-06-27,19.1685,6.258682,112.3396135201462,113.07261531067469,112.53390114964678
2019-06-28,19.2087,6.258718,112.36513957677383,113.09927532064017,112.55969016866025
2019-07-01,19.076,6.258827,112.44175255245253,113.1792996720619,112.63709269101957
2019-07-02,19.0694,6.258863,112.46730181733804,113.20597540422072,112.66290535809462
2019-07-03,19.0502,6.2589,112.49260696024692,113.23262597759714,112.68872394057252
2019-07-04,18.9947,6.258936,112.51791779681297,113.25926709820911,112.71454843980891
2019-07-05,19.0446,6.258973,112.54323432831725,113.2859299027294,112.74037885715971
2019-07-08,18.9116,6.259082,112.61921810527448,113.36595692746221,112.81790563146245
2019-07-09,19.0043,6.259118,112.64455742934815,113.39265681465669,112.84375973483634
2019-07-10,19.2425,6.259155,112.67012148585364,113.41935543068328,112.86961976310891
2019-07-11,19.1227,6.259752,112.69569134397975,113.4460719899625,112.89548571763797
2019-07-12,19.0307,6.26035,112.72126700504307,113.47277120787737,112.92135759978159
2019-07-15,18.9803,6.262144,112.79802881902754,113.55293022034915,112.99900882548563
2019-07-16,19.0781,6.262743,112.82362770501231,113.57965458705172,113.02490443167481
2019-07-17,19.0233,6.263341,112.84910704093569,113.60638524325977,113.05080597227375
2019-07-18,19.0108,6.263939,112.87459213094245,113.63313007978579,113.07671344864241
2019-07-19,19.0123,6.264537,112.90008297633203,113.65988121249208,113.10262686214105
2019-07-22,19.0659,6.266333,112.97659005779674,113.74019609281032,113.1804027390245
2019-07-23,19.1315,6.266931,113.00210393771812,113.76698032926522,113.2063399146522
2019-07-24,19.0894,6.26753,113.02768635847069,113.79376297255108,113.232283034216
2019-07-25,19.0623,6.268129,113.05327457079908,113.82055982326219,113.25823209907801
2019-07-26,19.0699,6.269192,113.07886857601441,113.84735191837167,113.28418711060073
2019-07-29,19.09,6.272384,113.1556853620981,113.92772808202676,113.36208783876238
2019-07-30,19.0747,6.273448,113.18130255197869,113.95452483306939,113.38806665055876
2019-07-31,18.9929,6.274513,113.20648539179652,113.98131997342249,113.41405141583284
2019-08-01,19.1627,6.275577,113.2316738347962,114.00810210085368,113.44004213594899
2019-08-02,19.3116,6.276642,113.25686788222444,114.03488608761808,113.46603881227182
2019-08-05,19.5731,6.279838,113.33248366355181,114.11526630071349,113.54406459213166
2019-08-06,19.6291,6.280903,113.35770014116694,114.14207546362289,113.57008510693403
2019-08-07,19.6953,6.281969,113.38336306494892,114.16887887649364,113.59611158477104
2019-08-08,19.5118,6.283035,113.40903179853169,114.19568477784652,113.62214402700921
2019-08-09,19.4283,6.284101,113.43470634323052,114.22248587064341,113.6481824350154
2019-08-12,19.5803,6.285701,113.51176485718068,114.30288880331348,113.72633346731517
2019-08-13,19.463,6.285968,113.53746265950252,114.32968806811749,113.7523957520681
2019-08-14,19.5763,6.286234,113.56285089768056,114.35647773710913,113.77846400942795
2019-08-15,19.6365,6.286501,113.58824481295076,114.38326415373463,113.80453824076343
2019-08-16,19.5669,6.286768,113.61364440658255,114.41003682763497,113.82982813815026
2019-08-19,19.8153,6.287568,113.68987727034643,114.48899791131089,113.90573155516972
2019-08-20,19.7522,6.287835,113.71529959012494,114.51534628208017,113.93104393995974
2019-08-21,19.6798,6.288102,113.74044330636764,114.54169276417964,113.95636194972415
2019-08-22,19.7467,6.288369,113.76559258216537,114.5680437169428,113.98168558571298
2019-08-23,19.8402,6.288636,113.79074741874742,114.59438959332921,114.00701484917646
2019-08-26,19.9086,6.288874,113.86624530549629,114.67345402485978,114.08303641692179
2019-08-27,19.9934,6.288578,113.89142239751384,114.69981299241687,114.10838820279221
2019-08-28,20.0314,6.288282,113.9163203279102,114.72617801887554,114.13374562239282
2019-08-29,20.0988,6.287987,113.94122370127076,114.75254113853282,114.15910867697556
2019-08-30,20.0696,6.287691,113.96613251878544,114.7788784405094,114.18447736779265
2019-09-02,20.1253,6.286804,114.04089164815707,114.85790269740616,114.2606172701764
2019-09-03,20.0039,6.286509,114.06582225419237,114.8842322763509,114.28600851845864
2019-09-04,19.7806,6.286213,114.09056820063141,114.91052800062747,114.31140540924052
2019-09-05,19.6834,6.285917,114.11531951556604,114.93681378390761,114.3368079437759
2019-09-06,19.5623,6.285622,114.14007620016093,114.96306726778943,114.36221612331894
2019-09-09,19.5398,6.284735,114.21437848355768,115.04185891299753,114.43847454453999
2019-09-10,19.5354,6.28444,114.23915665844537,115.06813479313396,114.463905316661
2019-09-11,19.5478,6.284662,114.2636546109288,115.09440069306902,114.48934174006469
2019-09-12,19.4265,6.284884,114.28815781686204,115.12064861056042,114.51478381600691
2019-09-13,19.3665,6.285107,114.31266627737166,115.14689292064784,114.54023154574378
2019-09-17,19.4262,6.285996,114.4107526877139,115.25184038444245,114.64207902777
2019-09-18,19.3528,6.286218,114.4352874380125,115.27808739037,114.66755504533171
2019-09-19,19.3981,6.286441,114.459827449652,115.30432916609679,114.69303672423065
2019-09-20,19.4478,6.286663,114.48437272376064,115.33056090098208,114.71852406572492
2019-09-23,19.4459,6.28733,114.55804013218788,115.40924384112607,114.7950200783645
2019-09-24,19.4587,6.287552,114.58260646746068,115.43547540050744,114.82053008282635
2019-09-25,19.5775,6.287775,114.60682795732782,115.46166482398894,114.84604575617807
2019-09-26,19.6363,6.288502,114.63105456734878,115.48784415285354,114.87156709967942
2019-09-27,19.6808,6.289229,114.65528629860593,115.51392900725286,114.89629639537449
2019-09-30,19.7345,6.291411,114.72801223062127,115.59134062570865,114.97051622905114
2019-10-01,19.7792,6.292138,114.75226445765114,115.6171158892329,114.99526682629491
2019-10-02,19.7985,6.292866,114.7766493138484,115.64285675545104,115.02002275179224
